id,ts,live_provider,live_model,shadow_provider,shadow_model,shadow_cost,live_cost,tokens,agree,reason,pace_mults
239,1786782061.1966567,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
240,1786782061.2151587,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
241,1786782061.2680748,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
242,1786782061.275888,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
243,1786782061.283612,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
244,1786782061.2919009,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
245,1786782061.3073478,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
246,1786782061.3247244,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
247,1786782061.3345928,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
248,1786782061.3470054,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
249,1786782061.357095,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
250,1786782061.3661194,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
251,1786782061.4329524,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
252,1786782064.1555302,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
253,1786782072.735656,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
254,1786782092.497536,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
255,1786782301.4856527,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
256,1786782301.522593,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
257,1786782301.5328586,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
258,1786782301.542189,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
259,1786782301.5497801,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
260,1786782301.5577836,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
261,1786782301.579681,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
262,1786782301.6065118,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
263,1786782301.6148207,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
264,1786782301.6237617,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
265,1786782301.6327977,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
266,1786782301.6417637,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
267,1786782301.7136235,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
268,1786782309.7451978,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
269,1786782318.872311,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
270,1786782392.0882008,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
271,1786782392.1015952,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
272,1786782392.1098573,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
273,1786782392.118205,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
274,1786782392.1272855,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
275,1786782401.3285525,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
276,1786782432.884456,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
277,1786782438.9672768,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
278,1786782479.2845764,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
279,1786782492.1333113,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
280,1786782543.1500537,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
281,1786782554.0238903,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
282,1786782606.7247133,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
283,1786782606.7262356,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
284,1786782606.8178873,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
285,1786782606.8333135,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
286,1786782606.8607368,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
287,1786782606.8799593,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
288,1786782606.889612,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
289,1786782606.909516,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
290,1786782606.9120018,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
291,1786782606.939671,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
292,1786782606.9432085,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
293,1786782606.975761,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
294,1786782606.992798,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
295,1786782607.0603225,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
296,1786782607.1012304,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
297,1786782607.155507,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
298,1786782607.1801236,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
299,1786782607.185282,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
300,1786782607.2050736,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
301,1786782607.2153957,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
302,1786782607.2371545,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
303,1786782607.2689729,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
304,1786782607.3303576,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
305,1786782607.383234,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
306,1786782607.6586192,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
307,1786782607.73662,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
308,1786782607.8560138,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
309,1786782607.8968477,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
310,1786782607.9109683,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
311,1786782607.9300802,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
312,1786782607.9439178,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
313,1786782607.957782,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
314,1786782607.989353,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
315,1786782608.0307467,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
316,1786782608.0437229,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
317,1786782608.056034,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
318,1786782608.0699596,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
319,1786782608.0869133,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
320,1786782608.286813,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
321,1786782610.6833127,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
322,1786782614.4636827,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
323,1786782616.7316635,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
324,1786782616.7919114,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
325,1786782616.8132348,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
326,1786782616.8336515,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
327,1786782616.843502,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
328,1786782616.8532226,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
329,1786782616.8632019,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
330,1786782616.8832335,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
331,1786782616.9081893,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
332,1786782616.9182107,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
333,1786782616.9282343,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
334,1786782616.938193,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
335,1786782616.947881,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
336,1786782617.0314555,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
337,1786782623.3062189,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
338,1786782624.7320092,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
339,1786782629.261099,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
340,1786782639.8230479,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
341,1786782643.9824867,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
342,1786782657.247855,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
343,1786782683.953175,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.6424956536694548}"
344,1786782692.6477628,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.6424956536694548}"
345,1786782692.65837,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.6424956536694548}"
346,1786782692.6691508,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.6424956536694548}"
347,1786782692.6776097,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.6424956536694548}"
348,1786782692.6853113,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.6424956536694548}"
349,1786782717.5946887,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.6424956536694548}"
350,1786782746.0865245,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.6424956536694548}"
351,1786782752.617846,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.6424956536694548}"
352,1786782800.7137735,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.6424956536694548}"
353,1786786209.01496,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
354,1786786209.0559154,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
355,1786786209.0747852,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
356,1786786209.1080632,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
357,1786786209.174933,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
358,1786786209.2520368,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
359,1786786209.3040135,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
360,1786786209.331341,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
361,1786786209.3650703,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
362,1786786209.370277,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
363,1786786209.4481635,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
364,1786786209.4872105,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
365,1786786209.5037358,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
366,1786786209.5477564,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
367,1786786209.5842733,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
368,1786786209.5943823,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
369,1786786209.6244168,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
370,1786786209.7053907,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
371,1786786209.7074077,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
372,1786786209.7280998,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
373,1786786209.7695625,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
374,1786786209.772181,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
375,1786786209.808145,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
376,1786786209.841331,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
377,1786786209.8953638,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
378,1786786209.9420834,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
379,1786786209.983813,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
380,1786786210.0372877,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
381,1786786210.0611885,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
382,1786786210.2559664,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
383,1786786210.4532385,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
384,1786786210.5266616,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
385,1786786210.5561,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
386,1786786210.571011,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
387,1786786210.584394,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
388,1786786210.5976324,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
389,1786786210.612365,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
390,1786786210.6423228,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
391,1786786210.681034,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
392,1786786210.7588453,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
393,1786786210.8021624,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
394,1786786210.8263776,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
395,1786786210.8497562,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
396,1786786211.1813364,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
397,1786786213.758413,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
398,1786786214.4270546,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
399,1786786216.7508168,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
400,1786786220.1700509,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
401,1786786229.2136931,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.5}"
402,1786787861.036979,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
403,1786787861.0570998,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
404,1786787861.0694246,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
405,1786787861.0818214,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
406,1786787861.0930896,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
407,1786787861.1314158,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
408,1786787861.1543818,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
409,1786787861.165017,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
410,1786787861.1756892,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
411,1786787861.2117932,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
412,1786787861.222055,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
413,1786787861.2399156,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
414,1786787861.4546068,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
415,1786787861.4706433,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
416,1786787861.479092,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
417,1786787861.4875572,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
418,1786787861.4960043,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
419,1786787861.5045187,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
420,1786787861.52382,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
421,1786787861.547345,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
422,1786787861.5557778,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
423,1786787861.5642285,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
424,1786787861.5727062,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
425,1786787861.5809538,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
426,1786787862.4318323,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
427,1786787882.8842444,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
428,1786787890.3926077,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
429,1786787898.9579337,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
430,1786787908.4245925,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
431,1786787915.0519352,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
432,1786787935.2089584,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
433,1786787935.2399597,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
434,1786787935.2513072,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
435,1786787935.2611182,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
436,1786787935.2726166,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
437,1786787935.2831538,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
438,1786787935.3029575,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
439,1786787935.3496358,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
440,1786787935.3604364,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
441,1786787935.37194,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
442,1786787935.383407,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
443,1786787935.3952212,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
444,1786787935.4632118,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
445,1786787938.325948,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
446,1786787938.342379,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
447,1786787938.350947,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
448,1786787938.359439,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
449,1786787938.3681011,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
450,1786787938.3770576,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
451,1786787938.3977008,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
452,1786787938.5538745,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
453,1786787948.1862693,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
454,1786787969.020835,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
455,1786788067.2901936,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 0.901862525887102}"
456,1786788104.677473,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 1.565898419092446}"
457,1786788104.7211847,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,"{""friend"": 1.565898419092446}"
